dataset,repeat,method,final_accuracy,AULC,runtime_seconds
gaussdist_hard_variable,3,DISTRAND,0.8888888888888888,0.7579365079365079,0.09532309835776687
gaussdist_hard_variable,4,TC-BKME-PMAL,0.8888888888888888,0.7505668934240362,0.10741889989003539
gaussdist_hard_variable,4,TC-noReliability,0.8194444444444444,0.7576530612244898,0.10917590046301484
gaussdist_hard_variable,4,TC-noDensity,0.9027777777777778,0.7329931972789117,0.10682540014386177
gaussdist_hard_variable,4,PMARLDS-lite,0.875,0.7630385487528345,0.1068904991261661
gaussdist_hard_variable,4,DISTMARGIN,0.875,0.8200113378684808,0.10343179712072015
gaussdist_hard_variable,4,HILB-DENSITY,0.6111111111111112,0.51218820861678,0.09870729874819517
gaussdist_hard_variable,4,DISTRAND,0.8888888888888888,0.5578231292517006,0.08238229993730783
gaussdist_hard_variable,5,TC-BKME-PMAL,0.8472222222222222,0.757936507936508,0.10605269949883223
gaussdist_hard_variable,5,TC-noReliability,0.8611111111111112,0.7267573696145125,0.10621720086783171
gaussdist_hard_variable,5,TC-noDensity,0.8194444444444444,0.7531179138321994,0.10810660198330879
gaussdist_hard_variable,5,PMARLDS-lite,0.8472222222222222,0.747732426303855,0.11272149998694658
gaussdist_hard_variable,5,DISTMARGIN,0.8333333333333334,0.7471655328798187,0.10494439909234643
gaussdist_hard_variable,5,HILB-DENSITY,0.625,0.5405328798185941,0.10402040183544159
gaussdist_hard_variable,5,DISTRAND,0.8194444444444444,0.7414965986394557,0.0832180012948811
gaussdist_hard_variable,6,TC-BKME-PMAL,0.8611111111111112,0.7570861678004537,0.10862220171838999
gaussdist_hard_variable,6,TC-noReliability,0.8472222222222222,0.7859977324263038,0.10518100066110492
gaussdist_hard_variable,6,TC-noDensity,0.875,0.6198979591836735,0.10253030154854059
gaussdist_hard_variable,6,PMARLDS-lite,0.8472222222222222,0.7746598639455782,0.1069711004383862
gaussdist_hard_variable,6,DISTMARGIN,0.875,0.7899659863945577,0.10632080072537065
gaussdist_hard_variable,6,HILB-DENSITY,0.5,0.5028344671201814,0.09939559875056148
gaussdist_hard_variable,6,DISTRAND,0.8611111111111112,0.773809523809524,0.08333429927006364
gaussdist_hard_variable,7,TC-BKME-PMAL,0.9166666666666666,0.7723922902494331,0.11500090220943093
gaussdist_hard_variable,7,TC-noReliability,0.9027777777777778,0.6601473922902494,0.10797969903796911
gaussdist_hard_variable,7,TC-noDensity,0.8888888888888888,0.7338435374149659,0.10613999981433153
gaussdist_hard_variable,7,PMARLDS-lite,0.9027777777777778,0.7312925170068028,0.11000249767675996
gaussdist_hard_variable,7,DISTMARGIN,0.9166666666666666,0.804705215419501,0.1095338985323906
gaussdist_hard_variable,7,HILB-DENSITY,0.5,0.5,0.09802769962698221
gaussdist_hard_variable,7,DISTRAND,0.8611111111111112,0.6859410430839002,0.08449879987165332
gaussdist_hard_variable,8,TC-BKME-PMAL,0.875,0.7488662131519274,0.11072100233286619
gaussdist_hard_variable,8,TC-noReliability,0.8611111111111112,0.7950680272108844,0.10641579981893301
gaussdist_hard_variable,8,TC-noDensity,0.8888888888888888,0.7743764172335601,0.11062829988077283
gaussdist_hard_variable,8,PMARLDS-lite,0.8611111111111112,0.7409297052154196,0.1129284999333322
gaussdist_hard_variable,8,DISTMARGIN,0.8611111111111112,0.7142857142857143,0.11168420221656561
gaussdist_hard_variable,8,HILB-DENSITY,0.5,0.5022675736961452,0.10979039827361703
gaussdist_hard_variable,8,DISTRAND,0.8055555555555556,0.6751700680272109,0.08449150016531348
gaussdist_hard_variable,9,TC-BKME-PMAL,0.8472222222222222,0.7012471655328797,0.10624339990317822
gaussdist_hard_variable,9,TC-noReliability,0.875,0.7468820861678006,0.11949679674580693
gaussdist_hard_variable,9,TC-noDensity,0.8333333333333334,0.7514172335600908,0.11107349954545498
gaussdist_hard_variable,9,PMARLDS-lite,0.8194444444444444,0.7069160997732425,0.11025610100477934
gaussdist_hard_variable,9,DISTMARGIN,0.9027777777777778,0.7431972789115646,0.11058689979836345
gaussdist_hard_variable,9,HILB-DENSITY,0.5,0.5059523809523809,0.10129169980064034
gaussdist_hard_variable,9,DISTRAND,0.8333333333333334,0.6456916099773242,0.08407340059056878
gaussdist_hard_variable,10,TC-BKME-PMAL,0.7777777777777778,0.8001700680272109,0.10833529755473137
gaussdist_hard_variable,10,TC-noReliability,0.8611111111111112,0.7494331065759638,0.1092830989509821
gaussdist_hard_variable,10,TC-noDensity,0.8888888888888888,0.7970521541950114,0.1100075002759695
gaussdist_hard_variable,10,PMARLDS-lite,0.8055555555555556,0.7431972789115646,0.10658709891140461
gaussdist_hard_variable,10,DISTMARGIN,0.9166666666666666,0.7236394557823129,0.10803400119766593
gaussdist_hard_variable,10,HILB-DENSITY,0.5,0.5068027210884354,0.0963314981199801
gaussdist_hard_variable,10,DISTRAND,0.8888888888888888,0.7352607709750566,0.08045409945771098
gaussdist_hard_variable,11,TC-BKME-PMAL,0.875,0.7956349206349207,0.1081440020352602
gaussdist_hard_variable,11,TC-noReliability,0.8611111111111112,0.7806122448979592,0.1085856007412076
gaussdist_hard_variable,11,TC-noDensity,0.875,0.7148526077097506,0.10744809871539474
gaussdist_hard_variable,11,PMARLDS-lite,0.8611111111111112,0.7726757369614513,0.10805830033496022
gaussdist_hard_variable,11,DISTMARGIN,0.8472222222222222,0.8015873015873016,0.11177670070901513
