dataset,repeat,method,final_accuracy,AULC,runtime_seconds
digitdist_3v8,32,TC-BKME-PMAL,0.9722222222222222,0.6913265306122449,0.11105100158601999
digitdist_3v8,32,TC-noReliability,0.9861111111111112,0.7278911564625852,0.11105669848620892
digitdist_3v8,32,TC-noDensity,0.9583333333333334,0.6933106575963719,0.10906259994953871
digitdist_3v8,32,PMARLDS-lite,0.9583333333333334,0.6340702947845804,0.10889940056949854
digitdist_3v8,32,DISTMARGIN,0.9305555555555556,0.7077664399092971,0.11234419979155064
digitdist_3v8,32,HILB-DENSITY,0.5,0.5331632653061225,0.10855650063604116
digitdist_3v8,32,DISTRAND,0.5,0.5243764172335601,0.08642229903489351
digitdist_3v8,33,TC-BKME-PMAL,0.9583333333333334,0.6998299319727891,0.10736639844253659
digitdist_3v8,33,TC-noReliability,0.9027777777777778,0.6921768707482993,0.10646130051463842
digitdist_3v8,33,TC-noDensity,0.875,0.6862244897959183,0.1053869011811912
digitdist_3v8,33,PMARLDS-lite,0.9166666666666666,0.6870748299319728,0.10885249963030219
digitdist_3v8,33,DISTMARGIN,0.9027777777777778,0.6961451247165532,0.1103058005683124
digitdist_3v8,33,HILB-DENSITY,0.5,0.5059523809523809,0.10484679974615574
digitdist_3v8,33,DISTRAND,0.7638888888888888,0.5895691609977325,0.08291299920529127
digitdist_3v8,34,TC-BKME-PMAL,0.875,0.6561791383219955,0.10867850063368678
digitdist_3v8,34,TC-noReliability,0.9027777777777778,0.6904761904761906,0.10597090097144246
digitdist_3v8,34,TC-noDensity,0.875,0.6845238095238096,0.10902589978650212
digitdist_3v8,34,PMARLDS-lite,0.8888888888888888,0.6771541950113378,0.10834099864587188
digitdist_3v8,34,DISTMARGIN,0.8888888888888888,0.7018140589569161,0.10406150156632066
digitdist_3v8,34,HILB-DENSITY,0.5,0.5742630385487528,0.10634400090202689
digitdist_3v8,34,DISTRAND,0.5,0.5079365079365079,0.08322969963774085
digitdist_3v8,35,TC-BKME-PMAL,0.9583333333333334,0.7363945578231293,0.10714329918846488
digitdist_3v8,35,TC-noReliability,0.9583333333333334,0.7295918367346941,0.10543499886989594
digitdist_3v8,35,TC-noDensity,0.9583333333333334,0.7341269841269841,0.10743530001491308
digitdist_3v8,35,PMARLDS-lite,0.9583333333333334,0.6901927437641723,0.11132119968533516
digitdist_3v8,35,DISTMARGIN,0.9444444444444444,0.7647392290249432,0.1120120002888143
digitdist_3v8,35,HILB-DENSITY,0.5,0.5263605442176871,0.1120417001657188
digitdist_3v8,35,DISTRAND,0.5138888888888888,0.5266439909297053,0.08486760081723332
digitdist_3v8,36,TC-BKME-PMAL,0.9305555555555556,0.6763038548752833,0.10775810061022639
digitdist_3v8,36,TC-noReliability,0.8888888888888888,0.6865079365079364,0.1085887998342514
digitdist_3v8,36,TC-noDensity,0.9305555555555556,0.6771541950113379,0.10553249856457114
digitdist_3v8,36,PMARLDS-lite,0.9305555555555556,0.6964285714285714,0.10490499762818217
digitdist_3v8,36,DISTMARGIN,0.8888888888888888,0.6680839002267573,0.10407059779390693
digitdist_3v8,36,HILB-DENSITY,0.5,0.5700113378684807,0.10437659965828061
